Symbol,Signal_Date,Mode,Entry,Target,Stop_Loss,Outcome,Gross_Return_%,Net_Return_%,Hold_Days
ADANIENT,2021-01-28,swing,511.33,768.14,480.49,WIN,50.22,49.92,90
ADANIENT,2021-02-26,swing,841.08,1460.75,785.15,WIN,73.68,73.38,90
ADANIENT,2021-03-31,swing,1028.59,1837.24,955.28,OPEN,39.4,39.1,90
ADANIENT,2021-05-04,swing,1251.95,2286.0,1158.2,OPEN,22.13,21.83,90
ADANIENT,2021-06-03,swing,1542.31,2552.95,1449.7,LOSS,-6.0,-6.3,90
ADANIENT,2021-07-02,swing,1486.93,2110.35,1370.79,LOSS,-7.81,-8.11,90
ADANIENT,2021-09-02,swing,1561.71,1860.3,1483.0,LOSS,-5.04,-5.34,90
ADANIENT,2021-12-06,swing,1704.3,2167.59,1606.77,LOSS,-5.72,-6.02,90
ADANIENT,2022-01-04,swing,1713.33,2190.16,1640.33,LOSS,-4.26,-4.56,90
ADANIENT,2022-02-03,swing,1775.39,2058.85,1685.72,LOSS,-5.05,-5.35,90
ADANIENT,2022-04-06,swing,2135.08,3026.94,2042.32,LOSS,-4.34,-4.64,90
ADANIENT,2022-05-10,swing,2192.76,3171.12,2081.94,LOSS,-5.05,-5.35,90
ADANIENT,2022-06-08,swing,2222.59,3010.06,2104.78,LOSS,-5.3,-5.6,90
ADANIENT,2022-07-07,swing,2267.79,2608.5,2156.71,WIN,15.02,14.72,90
ADANIENT,2022-08-05,swing,2718.65,3733.87,2632.25,WIN,37.34,37.04,90
ADANIENT,2022-09-08,swing,3467.44,5555.93,3315.8,LOSS,-4.37,-4.67,90
ADANIENT,2022-10-10,swing,3271.65,4656.73,3058.54,LOSS,-6.51,-6.81,90
ADANIENT,2022-11-10,swing,3989.94,5731.5,3805.35,LOSS,-4.63,-4.93,90
ADANIENT,2022-12-09,swing,4017.69,5316.88,3871.73,LOSS,-3.63,-3.93,90
ADANIENT,2024-01-17,swing,3052.43,4410.59,2912.35,LOSS,-4.59,-4.89,90
ADANIENT,2024-02-19,swing,3219.3,4793.63,3082.91,LOSS,-4.24,-4.54,90
ADANIENT,2024-05-27,swing,3380.44,4306.65,3225.26,LOSS,-4.59,-4.89,90
ADANIENT,2024-06-26,swing,3168.11,3775.84,2985.6,LOSS,-5.76,-6.06,90
ADANIGREEN,2020-01-24,swing,192.2,350.45,176.01,LOSS,-8.42,-8.72,90
ADANIGREEN,2020-02-25,swing,185.9,277.77,170.35,LOSS,-8.36,-8.66,90
ADANIGREEN,2020-04-30,swing,207.95,343.32,194.74,WIN,65.1,64.8,90
ADANIGREEN,2020-06-02,swing,260.75,475.33,247.12,WIN,82.29,81.99,90
ADANIGREEN,2020-08-28,swing,432.75,655.5,405.38,WIN,51.47,51.17,90
ADANIGREEN,2020-09-28,swing,647.75,1138.93,593.49,WIN,75.83,75.53,90
ADANIGREEN,2020-10-28,swing,739.9,1337.35,689.92,OPEN,58.35,58.05,90
ADANIGREEN,2020-11-26,swing,1144.9,2048.13,1072.58,LOSS,-6.32,-6.62,90
ADANIGREEN,2020-12-29,swing,1038.0,1587.68,969.03,LOSS,-6.64,-6.94,90
ADANIGREEN,2021-02-26,swing,1128.55,1438.15,1050.7,LOSS,-6.9,-7.2,90
ADANIGREEN,2021-03-31,swing,1157.65,1510.9,1065.76,LOSS,-7.94,-8.24,90
ADANIGREEN,2021-06-03,swing,1299.8,1721.08,1218.94,LOSS,-6.22,-6.52,90
ADANIGREEN,2021-11-03,swing,1174.25,1583.38,1102.51,WIN,34.84,34.54,90
ADANIGREEN,2022-01-04,swing,1346.9,1646.53,1271.79,WIN,22.25,21.95,90
ADANIGREEN,2022-02-03,swing,1916.3,2947.48,1797.07,LOSS,-6.22,-6.52,90
ADANIGREEN,2022-03-07,swing,1894.3,2769.18,1745.3,WIN,46.18,45.88,90
ADANIGREEN,2022-04-06,swing,2189.8,3339.85,2048.38,LOSS,-6.46,-6.76,90
ADANIGREEN,2022-05-10,swing,2706.4,4090.07,2453.61,LOSS,-9.34,-9.64,90
ADANIGREEN,2022-09-08,swing,2346.95,3300.72,2202.73,LOSS,-6.14,-6.44,90
ADANIGREEN,2024-01-17,swing,1666.8,2894.78,1566.73,LOSS,-6.0,-6.3,90
ADANIGREEN,2024-02-19,swing,1904.75,3390.2,1779.37,LOSS,-6.58,-6.88,90
ADANIGREEN,2024-03-20,swing,1821.55,2274.55,1672.26,LOSS,-8.2,-8.5,90
ADANIGREEN,2024-05-27,swing,1926.65,2248.4,1831.46,LOSS,-4.94,-5.24,90
ADANIGREEN,2024-07-26,swing,1820.5,2082.25,1731.01,LOSS,-4.92,-5.22,90
ADANIGREEN,2024-09-25,swing,2070.55,2603.5,1971.5,LOSS,-4.78,-5.08,90
ADANIPORTS,2020-12-29,swing,467.42,671.65,442.88,WIN,43.69,43.39,90
ADANIPORTS,2021-01-28,swing,501.54,741.08,472.13,WIN,47.76,47.46,90
ADANIPORTS,2021-02-26,swing,680.81,1070.12,642.77,LOSS,-5.59,-5.89,90
ADANIPORTS,2021-03-31,swing,686.85,996.78,643.61,LOSS,-6.3,-6.6,90
ADANIPORTS,2021-05-04,swing,736.0,1041.37,681.63,LOSS,-7.39,-7.69,90
ADANIPORTS,2021-06-03,swing,784.43,975.61,744.77,LOSS,-5.06,-5.36,90
ADANIPORTS,2022-09-08,swing,857.54,1175.57,821.69,LOSS,-4.18,-4.48,90
ADANIPORTS,2022-11-10,swing,873.13,1035.88,834.88,LOSS,-4.38,-4.68,90
ADANIPORTS,2022-12-09,swing,875.18,1041.03,847.75,LOSS,-3.13,-3.43,90
ADANIPORTS,2023-12-18,swing,1064.26,1522.28,1013.89,LOSS,-4.73,-5.03,90
ADANIPORTS,2024-01-17,swing,1177.54,1805.48,1128.08,LOSS,-4.2,-4.5,90
ADANIPORTS,2024-02-19,swing,1289.53,2051.72,1234.13,LOSS,-4.3,-4.6,90
ADANIPORTS,2024-04-24,swing,1304.58,1602.82,1255.49,LOSS,-3.76,-4.06,90
ADANIPORTS,2024-05-27,swing,1397.33,1703.05,1334.78,LOSS,-4.48,-4.78,90
ADANIPORTS,2024-06-26,swing,1443.02,1765.46,1362.89,LOSS,-5.55,-5.85,90
ADANIPORTS,2024-07-26,swing,1473.59,1841.89,1416.29,LOSS,-3.89,-4.19,90
ADANIPORTS,2025-09-30,swing,1377.4,1501.22,1336.69,WIN,8.99,8.69,90
ADANIPORTS,2025-10-31,swing,1451.78,1687.19,1410.88,LOSS,-2.82,-3.12,90
ADANIPORTS,2025-12-02,swing,1524.08,1835.81,1484.31,LOSS,-2.61,-2.91,90
ADANIPOWER,2020-01-24,swing,12.67,13.93,12.12,LOSS,-4.34,-4.64,90
ADANIPOWER,2021-01-28,swing,9.92,14.02,9.21,WIN,41.33,41.03,90
ADANIPOWER,2021-02-26,swing,11.3,14.91,10.57,WIN,31.95,31.65,90
ADANIPOWER,2021-03-31,swing,17.9,30.05,16.3,LOSS,-8.94,-9.24,90
ADANIPOWER,2021-05-04,swing,19.11,32.15,17.69,WIN,68.24,67.94,90
ADANIPOWER,2021-06-03,swing,19.28,28.73,18.06,WIN,49.01,48.71,90
ADANIPOWER,2022-04-06,swing,46.62,86.49,43.05,LOSS,-7.66,-7.96,90
ADANIPOWER,2022-05-10,swing,56.32,108.52,50.99,LOSS,-9.46,-9.76,90
ADANIPOWER,2022-06-08,swing,58.28,109.16,52.74,LOSS,-9.51,-9.81,90
ADANIPOWER,2022-08-05,swing,69.45,99.43,65.38,LOSS,-5.86,-6.16,90
ADANIPOWER,2022-09-08,swing,81.26,128.96,75.54,LOSS,-7.04,-7.34,90
ADANIPOWER,2023-10-16,swing,68.38,99.55,64.6,LOSS,-5.53,-5.83,90
ADANIPOWER,2023-11-16,swing,78.2,104.12,73.21,WIN,33.15,32.85,90
ADANIPOWER,2023-12-18,swing,107.77,175.61,99.33,LOSS,-7.83,-8.13,90
ADANIPOWER,2024-01-17,swing,106.46,172.34,101.2,LOSS,-4.94,-5.24,90
ADANIPOWER,2024-02-19,swing,112.75,167.37,106.48,LOSS,-5.56,-5.86,90
ADANIPOWER,2024-04-24,swing,120.49,146.77,113.63,WIN,21.81,21.51,90
ADANIPOWER,2024-05-27,swing,141.4,199.04,133.46,LOSS,-5.62,-5.92,90
ADANIPOWER,2024-06-26,swing,145.06,207.68,134.41,LOSS,-7.34,-7.64,90
ADANIPOWER,2025-09-30,swing,146.65,196.52,134.09,LOSS,-8.56,-8.86,90
ADANIPOWER,2025-10-31,swing,162.57,236.19,152.85,LOSS,-5.98,-6.28,90
ATGL,2020-01-24,swing,172.1,211.97,162.22,LOSS,-5.74,-6.04,90
ATGL,2020-11-26,swing,324.36,548.47,296.73,WIN,69.09,68.79,90
ATGL,2020-12-29,swing,368.29,649.0,341.41,LOSS,-7.3,-7.6,90
ATGL,2021-01-28,swing,379.47,620.2,358.33,WIN,63.44,63.14,90
ATGL,2021-02-26,swing,499.57,745.54,461.36,WIN,49.24,48.94,90
ATGL,2021-03-31,swing,909.39,1745.98,832.33,LOSS,-8.47,-8.77,90
ATGL,2021-05-04,swing,1235.16,2520.03,1127.62,LOSS,-8.71,-9.01,90
ATGL,2021-06-03,swing,1577.24,2950.62,1462.74,LOSS,-7.26,-7.56,90
ATGL,2021-09-02,swing,1508.64,2549.84,1410.89,LOSS,-6.48,-6.78,90
ATGL,2021-10-04,swing,1421.52,2332.03,1329.65,OPEN,25.76,25.46,90
ATGL,2021-11-03,swing,1437.79,2266.83,1343.51,OPEN,12.81,12.51,90
ATGL,2021-12-06,swing,1590.42,1977.6,1489.11,WIN,24.34,24.04,90
ATGL,2022-01-04,swing,1741.25,2265.03,1606.09,LOSS,-7.76,-8.06,90
ATGL,2022-02-03,swing,1874.35,2347.73,1764.99,LOSS,-5.83,-6.13,90
ATGL,2022-03-07,swing,1802.56,2162.26,1673.42,LOSS,-7.16,-7.46,90
ATGL,2022-04-06,swing,2464.54,3817.21,2301.72,LOSS,-6.61,-6.91,90
ATGL,2022-05-10,swing,2371.77,3585.3,2172.51,LOSS,-8.4,-8.7,90
ATGL,2022-06-08,swing,2495.29,3805.2,2248.71,LOSS,-9.88,-10.18,90
ATGL,2022-07-07,swing,2471.73,3199.89,2270.79,WIN,29.46,29.16,90
ATGL,2022-08-05,swing,3345.06,5383.22,3115.55,LOSS,-6.86,-7.16,90
ATGL,2022-09-08,swing,3656.24,6161.15,3428.29,LOSS,-6.23,-6.53,90
ATGL,2022-11-10,swing,3790.0,4910.54,3553.85,LOSS,-6.23,-6.53,90
ATGL,2022-12-09,swing,3689.84,4660.13,3482.22,LOSS,-5.63,-5.93,90
ATGL,2024-05-27,swing,978.79,1155.46,930.23,WIN,18.05,17.75,90
ABCAPITAL,2021-02-26,swing,120.8,181.4,111.67,OPEN,0.37,0.07,90
ABCAPITAL,2021-03-31,swing,119.05,177.03,108.82,OPEN,-3.4,-3.7,90
ABCAPITAL,2021-06-03,swing,122.9,137.67,116.07,LOSS,-5.56,-5.86,90
ABCAPITAL,2022-12-09,swing,160.8,240.53,154.07,LOSS,-4.19,-4.49,90
ABCAPITAL,2023-01-09,swing,145.3,198.48,137.55,LOSS,-5.33,-5.63,90
ABCAPITAL,2023-03-10,swing,156.65,188.07,150.71,LOSS,-3.79,-4.09,90
ABCAPITAL,2023-04-13,swing,156.35,187.33,149.21,WIN,19.81,19.51,90
ABCAPITAL,2023-05-16,swing,165.7,205.6,158.19,LOSS,-4.53,-4.83,90
ABCAPITAL,2023-06-14,swing,177.65,228.05,171.06,LOSS,-3.71,-4.01,90
ABCAPITAL,2023-07-14,swing,187.45,231.55,179.26,LOSS,-4.37,-4.67,90
ABCAPITAL,2023-11-16,swing,181.7,199.1,175.02,LOSS,-3.68,-3.98,90
ABCAPITAL,2024-05-27,swing,228.55,317.8,217.16,LOSS,-4.98,-5.28,90
ABCAPITAL,2024-06-26,swing,237.52,330.7,224.48,LOSS,-5.49,-5.79,90
ABCAPITAL,2024-09-25,swing,232.79,276.77,222.9,LOSS,-4.25,-4.55,90
ABCAPITAL,2025-09-01,swing,277.85,356.83,265.99,WIN,28.43,28.13,90
ABCAPITAL,2025-09-30,swing,289.85,351.43,277.86,WIN,21.25,20.95,90
ABCAPITAL,2025-10-31,swing,326.8,414.92,314.63,LOSS,-3.72,-4.02,90
ABCAPITAL,2025-12-02,swing,356.1,473.93,344.38,LOSS,-3.29,-3.59,90
ABCAPITAL,2026-01-01,swing,357.7,454.23,345.79,LOSS,-3.33,-3.63,90
ABFRL,2020-02-25,swing,274.27,359.44,257.07,LOSS,-6.27,-6.57,90
ABFRL,2021-03-31,swing,203.6,283.85,189.88,LOSS,-6.74,-7.04,90
ABFRL,2021-06-03,swing,198.75,250.05,188.0,LOSS,-5.41,-5.71,90
ABFRL,2021-07-02,swing,214.0,288.17,202.16,LOSS,-5.53,-5.83,90
ABFRL,2021-08-03,swing,224.5,297.17,211.12,LOSS,-5.96,-6.26,90
ABFRL,2021-10-04,swing,244.25,319.62,229.68,OPEN,17.54,17.24,90
ABFRL,2021-11-03,swing,288.1,429.25,267.75,LOSS,-7.06,-7.36,90
ABFRL,2021-12-06,swing,264.5,359.08,246.54,LOSS,-6.79,-7.09,90
ABFRL,2022-01-04,swing,273.6,311.33,256.67,WIN,13.79,13.49,90
ABFRL,2022-02-03,swing,307.25,386.75,289.14,LOSS,-5.89,-6.19,90
ABFRL,2022-04-06,swing,309.55,397.67,293.47,LOSS,-5.19,-5.49,90
ABFRL,2024-04-24,swing,263.5,358.22,247.89,LOSS,-5.92,-6.22,90
ABFRL,2024-05-27,swing,290.05,424.6,273.91,LOSS,-5.56,-5.86,90
ABFRL,2024-06-26,swing,318.3,488.32,299.52,LOSS,-5.9,-6.2,90
ABFRL,2024-07-26,swing,325.65,443.4,308.41,LOSS,-5.29,-5.59,90
ABFRL,2024-09-25,swing,348.1,406.53,332.1,LOSS,-4.6,-4.9,90
ABREL,2021-02-26,swing,486.92,685.88,452.7,LOSS,-7.03,-7.33,90
ABREL,2021-05-04,swing,478.2,547.87,447.04,WIN,14.57,14.27,90
ABREL,2021-06-03,swing,495.98,592.32,471.01,WIN,19.42,19.12,90
ABREL,2021-07-02,swing,608.43,873.44,576.4,WIN,43.56,43.26,90
ABREL,2021-08-03,swing,811.57,1336.29,757.47,LOSS,-6.67,-6.97,90
ABREL,2021-09-02,swing,816.01,1223.05,765.93,LOSS,-6.14,-6.44,90
ABREL,2021-10-04,swing,904.01,1269.24,856.76,LOSS,-5.23,-5.53,90
ABREL,2022-01-04,swing,905.74,1130.31,848.01,LOSS,-6.37,-6.67,90
ABREL,2022-02-03,swing,871.6,1044.97,812.99,LOSS,-6.72,-7.02,90
ABREL,2023-09-13,swing,1004.94,1334.14,947.24,WIN,32.76,32.46,90
ABREL,2023-10-16,swing,1181.33,1542.73,1113.95,LOSS,-5.7,-6.0,90
ABREL,2023-11-16,swing,1231.17,1616.49,1173.38,WIN,31.3,31.0,90
ABREL,2023-12-18,swing,1217.27,1522.67,1153.02,LOSS,-5.28,-5.58,90
ABREL,2024-01-17,swing,1429.44,1985.89,1329.98,LOSS,-6.96,-7.26,90
ABREL,2024-02-19,swing,1410.65,1760.08,1309.11,LOSS,-7.2,-7.5,90
ABREL,2024-04-24,swing,1912.65,2771.21,1793.23,LOSS,-6.24,-6.54,90
ABREL,2024-05-27,swing,2218.57,3536.02,2074.85,LOSS,-6.48,-6.78,90
ABREL,2024-06-26,swing,2283.02,3547.68,2108.24,LOSS,-7.66,-7.96,90
ABREL,2024-07-26,swing,2298.69,2992.06,2139.02,LOSS,-6.95,-7.25,90
ABREL,2024-08-27,swing,2374.22,3180.89,2233.54,LOSS,-5.93,-6.23,90
ABREL,2024-09-25,swing,2769.72,3774.94,2583.29,LOSS,-6.73,-7.03,90
ABREL,2024-10-25,swing,2765.67,3757.93,2542.69,LOSS,-8.06,-8.36,90
ABSLAMC,2023-12-06,swing,441.15,518.69,426.08,LOSS,-3.42,-3.72,90
ABSLAMC,2024-01-05,swing,450.46,507.81,434.24,LOSS,-3.6,-3.9,90
ABSLAMC,2024-02-07,swing,466.26,529.41,448.22,LOSS,-3.87,-4.17,90
ABSLAMC,2024-03-07,swing,494.7,576.76,476.24,LOSS,-3.73,-4.03,90
ABSLAMC,2024-05-14,swing,507.69,622.68,482.27,WIN,22.65,22.35,90
ABSLAMC,2024-06-13,swing,610.46,879.6,575.31,OPEN,17.25,16.95,90
ABSLAMC,2024-07-15,swing,645.68,892.56,615.72,LOSS,-4.64,-4.94,90
ABSLAMC,2024-08-14,swing,676.22,954.43,639.59,OPEN,15.49,15.19,90
ABSLAMC,2024-09-13,swing,734.18,930.21,701.34,LOSS,-4.47,-4.77,90
ABSLAMC,2024-11-13,swing,774.91,946.66,731.74,LOSS,-5.57,-5.87,90
ABSLAMC,2024-12-16,swing,810.24,1034.98,767.08,LOSS,-5.33,-5.63,90
ABSLAMC,2025-10-20,swing,861.5,988.02,829.53,LOSS,-3.71,-4.01,90
AEGISLOG,2020-11-26,swing,221.3,277.25,207.95,LOSS,-6.03,-6.33,90
AEGISLOG,2020-12-29,swing,238.33,313.81,222.03,WIN,31.67,31.37,90
AEGISLOG,2021-01-28,swing,263.94,377.33,249.62,OPEN,34.3,34.0,90
AEGISLOG,2021-02-26,swing,282.79,378.87,264.81,LOSS,-6.36,-6.66,90
AEGISLOG,2021-05-04,swing,291.21,337.86,272.1,WIN,16.02,15.72,90
AEGISLOG,2021-06-03,swing,348.75,481.7,325.37,LOSS,-6.7,-7.0,90
AEGISLOG,2021-07-02,swing,333.06,440.24,310.42,LOSS,-6.8,-7.1,90
AEGISLOG,2022-09-08,swing,267.39,382.04,250.22,LOSS,-6.42,-6.72,90
AEGISLOG,2022-10-10,swing,268.78,378.77,250.5,OPEN,22.5,22.2,90
AEGISLOG,2022-11-10,swing,303.25,402.11,284.95,OPEN,14.48,14.18,90
AEGISLOG,2022-12-09,swing,327.14,442.21,308.88,LOSS,-5.58,-5.88,90
AEGISLOG,2023-01-09,swing,329.84,433.44,307.83,OPEN,9.14,8.84,90
AEGISLOG,2023-02-08,swing,352.13,424.64,328.4,LOSS,-6.74,-7.04,90
AEGISLOG,2023-03-10,swing,368.72,456.87,349.97,LOSS,-5.09,-5.39,90
AEGISLOG,2023-04-13,swing,368.63,438.46,346.38,LOSS,-6.04,-6.34,90
AEGISLOG,2024-04-24,swing,527.99,787.15,488.58,WIN,49.08,48.78,90
AEGISLOG,2024-05-27,swing,697.36,1210.58,640.21,LOSS,-8.2,-8.5,90
AEGISLOG,2024-06-26,swing,806.5,1441.03,735.72,LOSS,-8.78,-9.08,90
AEGISLOG,2024-07-26,swing,871.36,1325.8,807.74,LOSS,-7.3,-7.6,90
AEGISLOG,2024-11-27,swing,809.55,1026.65,761.24,LOSS,-5.97,-6.27,90
AEGISLOG,2024-12-27,swing,791.98,982.73,737.32,WIN,24.09,23.79,90
AFFLE,2020-08-31,swing,530.93,892.08,492.39,LOSS,-7.26,-7.56,90
AFFLE,2020-09-29,swing,592.17,980.94,551.67,LOSS,-6.84,-7.14,90
AFFLE,2020-11-27,swing,651.18,852.77,610.85,WIN,30.96,30.66,90
AFFLE,2020-12-30,swing,757.85,1119.44,712.97,LOSS,-5.92,-6.22,90
AFFLE,2021-01-29,swing,738.99,1054.89,697.26,WIN,42.75,42.45,90
AFFLE,2021-03-01,swing,1039.88,1530.56,962.07,LOSS,-7.48,-7.78,90
AFFLE,2021-04-01,swing,1091.56,1659.76,1009.53,LOSS,-7.51,-7.81,90
AFFLE,2021-06-04,swing,1075.58,1179.82,1023.46,LOSS,-4.85,-5.15,90
AFFLE,2021-11-04,swing,1059.4,1497.66,982.45,WIN,41.37,41.07,90
AFFLE,2022-02-04,swing,1290.65,1641.28,1181.86,LOSS,-8.43,-8.73,90
AFFLE,2022-04-07,swing,1254.05,1463.38,1195.2,LOSS,-4.69,-4.99,90
AFFLE,2023-12-19,swing,1245.8,1590.13,1193.01,LOSS,-4.24,-4.54,90
AFFLE,2024-01-18,swing,1285.7,1689.87,1225.61,LOSS,-4.67,-4.97,90
AFFLE,2024-06-27,swing,1370.55,1863.83,1290.69,OPEN,14.03,13.73,90
AFFLE,2024-07-29,swing,1460.25,2066.17,1378.87,OPEN,22.9,22.6,90
AFFLE,2024-08-28,swing,1652.35,2499.33,1559.32,LOSS,-5.63,-5.93,90
AFFLE,2024-09-26,swing,1562.0,1895.9,1490.72,LOSS,-4.56,-4.86,90
AFFLE,2024-11-28,swing,1605.0,1821.9,1516.76,LOSS,-5.5,-5.8,90
AFFLE,2024-12-30,swing,1794.3,2295.15,1690.21,LOSS,-5.8,-6.1,90
AFFLE,2025-06-03,swing,1776.4,2340.33,1681.49,LOSS,-5.34,-5.64,90
AFFLE,2025-07-02,swing,1963.4,2805.95,1874.04,LOSS,-4.55,-4.85,90
AFFLE,2025-07-31,swing,1983.3,2689.5,1880.28,LOSS,-5.19,-5.49,90
AJANTPHARM,2020-02-25,swing,884.98,1320.54,819.29,LOSS,-7.42,-7.72,90
AJANTPHARM,2020-04-30,swing,947.45,1392.4,859.88,LOSS,-9.24,-9.54,90
AJANTPHARM,2020-06-02,swing,907.47,1292.44,834.58,LOSS,-8.03,-8.33,90
AJANTPHARM,2020-07-30,swing,932.71,1063.05,887.49,WIN,13.97,13.67,90
AJANTPHARM,2020-08-28,swing,992.11,1211.55,943.19,LOSS,-4.93,-5.23,90
AJANTPHARM,2020-10-28,swing,983.0,1090.84,935.54,LOSS,-4.83,-5.13,90
AJANTPHARM,2020-12-29,swing,1064.35,1223.5,1018.18,LOSS,-4.34,-4.64,90
AJANTPHARM,2021-01-28,swing,1091.32,1290.92,1036.97,WIN,18.29,17.99,90
AJANTPHARM,2021-02-26,swing,1102.76,1296.48,1047.01,WIN,17.57,17.27,90
AJANTPHARM,2021-03-31,swing,1173.71,1374.9,1117.16,LOSS,-4.82,-5.12,90
AJANTPHARM,2021-05-04,swing,1157.58,1284.36,1094.2,WIN,10.95,10.65,90
AJANTPHARM,2021-06-03,swing,1234.65,1471.37,1176.3,WIN,19.17,18.87,90
AJANTPHARM,2021-07-02,swing,1322.43,1690.82,1260.06,LOSS,-4.72,-5.02,90
AJANTPHARM,2021-08-03,swing,1420.03,1745.65,1348.5,LOSS,-5.04,-5.34,90
AJANTPHARM,2021-09-02,swing,1410.99,1711.33,1355.75,LOSS,-3.91,-4.21,90
AJANTPHARM,2021-10-04,swing,1424.35,1560.74,1368.27,LOSS,-3.94,-4.24,90
AJANTPHARM,2023-08-14,swing,1671.97,2331.58,1591.18,OPEN,15.73,15.43,90
AJANTPHARM,2023-09-13,swing,1662.04,2149.31,1587.05,WIN,29.32,29.02,90
AJANTPHARM,2023-10-16,swing,1722.15,2296.65,1642.55,LOSS,-4.62,-4.92,90
AJANTPHARM,2023-11-16,swing,1888.33,2298.46,1802.81,LOSS,-4.53,-4.83,90
AJANTPHARM,2023-12-18,swing,1838.15,2173.01,1757.11,WIN,18.22,17.92,90
AJANTPHARM,2024-01-17,swing,2229.76,3092.96,2111.31,LOSS,-5.31,-5.61,90
AJANTPHARM,2024-02-19,swing,2109.42,2543.21,2002.04,LOSS,-5.09,-5.39,90
AJANTPHARM,2024-05-27,swing,2374.22,2900.04,2281.0,LOSS,-3.93,-4.23,90
AJANTPHARM,2024-06-26,swing,2284.74,2676.36,2183.07,LOSS,-4.45,-4.75,90
AJANTPHARM,2024-07-26,swing,2350.89,2640.49,2247.25,WIN,12.32,12.02,90
AJANTPHARM,2024-08-27,swing,2926.5,4079.51,2734.35,LOSS,-6.57,-6.87,90
AJANTPHARM,2024-09-25,swing,3158.81,4660.29,2965.98,LOSS,-6.1,-6.4,90
ALKEM,2020-01-24,swing,2174.55,2675.37,2096.01,LOSS,-3.61,-3.91,90
ALKEM,2020-02-25,swing,2446.92,3327.18,2333.11,LOSS,-4.65,-4.95,90
ALKEM,2020-04-30,swing,2497.19,3168.17,2277.17,LOSS,-8.81,-9.11,90
ALKEM,2020-08-28,swing,2707.31,3517.49,2573.74,LOSS,-4.93,-5.23,90
ALKEM,2020-09-28,swing,2640.32,3306.11,2495.75,LOSS,-5.48,-5.78,90
ALKEM,2020-11-26,swing,2636.32,2921.94,2547.82,LOSS,-3.36,-3.66,90
ALKEM,2020-12-29,swing,2748.25,3201.77,2652.09,LOSS,-3.5,-3.8,90
ALKEM,2021-01-28,swing,2873.28,3434.56,2744.89,LOSS,-4.47,-4.77,90
ALKEM,2021-07-02,swing,3059.86,3791.27,2939.95,WIN,23.9,23.6,90
ALKEM,2021-08-03,swing,3309.72,4132.87,3173.53,LOSS,-4.11,-4.41,90
ALKEM,2021-09-02,swing,3669.98,4764.02,3535.55,LOSS,-3.66,-3.96,90
ALKEM,2021-10-04,swing,3797.67,4771.09,3652.72,LOSS,-3.82,-4.12,90
ALKEM,2023-08-14,swing,3727.6,4572.5,3568.1,LOSS,-4.28,-4.58,90
ALKEM,2023-11-16,swing,4237.52,5535.79,4098.14,OPEN,16.05,15.75,90
ALKEM,2023-12-18,swing,4797.72,6936.28,4628.64,LOSS,-3.52,-3.82,90
ALKEM,2024-01-17,swing,4935.48,7168.98,4769.49,LOSS,-3.36,-3.66,90
ALKEM,2024-02-19,swing,5345.21,6797.04,5096.29,LOSS,-4.66,-4.96,90
ALKEM,2024-05-27,swing,5352.14,6582.21,5112.71,LOSS,-4.47,-4.77,90
ALKEM,2024-06-26,swing,4999.74,5701.22,4764.04,LOSS,-4.71,-5.01,90
ALKEM,2024-07-26,swing,5087.75,5785.62,4876.95,WIN,13.72,13.42,90
ALKEM,2024-08-27,swing,5717.46,7359.9,5509.48,LOSS,-3.64,-3.94,90
ALKEM,2024-09-25,swing,5941.64,7609.19,5736.43,LOSS,-3.45,-3.75,90
ABDL,2025-07-17,swing,487.93,770.36,462.98,LOSS,-5.11,-5.41,90
ABDL,2025-08-18,swing,487.48,637.84,460.17,WIN,30.84,30.54,90
ABDL,2025-09-17,swing,547.16,737.29,521.45,LOSS,-4.7,-5.0,90
ABDL,2025-10-17,swing,537.6,660.28,512.49,WIN,22.82,22.52,90
ABDL,2025-11-19,swing,658.85,914.18,622.6,LOSS,-5.5,-5.8,90
ARE&M,2020-01-24,swing,735.3,933.1,710.29,LOSS,-3.4,-3.7,90
ARE&M,2020-11-26,swing,821.3,1052.07,788.48,LOSS,-4.0,-4.3,90
ARE&M,2020-12-29,swing,872.51,1166.76,831.18,LOSS,-4.74,-5.04,90
ARE&M,2021-01-28,swing,898.39,1153.32,855.77,LOSS,-4.74,-5.04,90
ARE&M,2023-05-16,swing,601.84,701.86,580.4,LOSS,-3.56,-3.86,90
ARE&M,2023-06-14,swing,602.13,698.54,582.52,LOSS,-3.26,-3.56,90
ARE&M,2023-07-14,swing,663.17,800.01,638.58,LOSS,-3.71,-4.01,90
ARE&M,2023-09-13,swing,637.2,707.31,618.69,LOSS,-2.9,-3.2,90
ARE&M,2023-12-18,swing,751.19,995.17,721.13,LOSS,-4.0,-4.3,90
ARE&M,2024-01-17,swing,789.33,1090.51,758.44,LOSS,-3.91,-4.21,90
ARE&M,2024-02-19,swing,846.8,1158.74,808.22,LOSS,-4.56,-4.86,90
ARE&M,2024-04-24,swing,1138.88,1745.31,1063.72,LOSS,-6.6,-6.9,90
ARE&M,2024-05-27,swing,1187.92,1867.89,1107.8,LOSS,-6.74,-7.04,90
ARE&M,2024-06-26,swing,1615.96,2920.24,1486.68,LOSS,-8.0,-8.3,90
ARE&M,2024-07-26,swing,1542.04,2286.15,1429.27,LOSS,-7.31,-7.61,90
AMBER,2020-01-24,swing,1364.73,1953.5,1297.56,LOSS,-4.92,-5.22,90
